Time (Unix),Time (yyyy-mm-dd hh:mm:ss),Value
1717695360,2024-06-06 17:36:00,0.313950118
1717695420,2024-06-06 17:37:00,0.331073192
1717695480,2024-06-06 17:38:00,0.336727188
1717695540,2024-06-06 17:39:00,0.347642117
1717695600,2024-06-06 17:40:00,0.344302622
1717695660,2024-06-06 17:41:00,0.345739739
1717695720,2024-06-06 17:42:00,0.345310817
1717695780,2024-06-06 17:43:00,0.333070371
1717695840,2024-06-06 17:44:00,0.333253834
1717695900,2024-06-06 17:45:00,0.340361062
1717695960,2024-06-06 17:46:00,0.35680848
1717696020,2024-06-06 17:47:00,0.347679721
1717696080,2024-06-06 17:48:00,0.350525512
1717696140,2024-06-06 17:49:00,0.353546853
1717696200,2024-06-06 17:50:00,0.362255346
1717696260,2024-06-06 17:51:00,0.363777324
1717696320,2024-06-06 17:52:00,0.334076568
1717696380,2024-06-06 17:53:00,0.3221563
1717696440,2024-06-06 17:54:00,0.337975391
1717696500,2024-06-06 17:55:00,0.346398036
1717696560,2024-06-06 17:56:00,0.336285886
1717696620,2024-06-06 17:57:00,0.316960574
1717696680,2024-06-06 17:58:00,0.320144895
1717696740,2024-06-06 17:59:00,0.299048338
1717696800,2024-06-06 18:00:00,0.271932252
1717696860,2024-06-06 18:01:00,0.253946346
1717696920,2024-06-06 18:02:00,0.251335778
1717696980,2024-06-06 18:03:00,0.243993188
1717697040,2024-06-06 18:04:00,0.213570438
1717697100,2024-06-06 18:05:00,0.172543264
1717697160,2024-06-06 18:06:00,0.100142564
1717697220,2024-06-06 18:07:00,0.036693097
1717697280,2024-06-06 18:08:00,-0.017424783
1717697340,2024-06-06 18:09:00,-0.073187511
1717697400,2024-06-06 18:10:00,-0.097734521
1717697460,2024-06-06 18:11:00,-0.115015118
1717697520,2024-06-06 18:12:00,-0.126437635
1717697580,2024-06-06 18:13:00,-0.131560831
1717697640,2024-06-06 18:14:00,-0.129289138
1717697700,2024-06-06 18:15:00,-0.130822265
1717697760,2024-06-06 18:16:00,-0.135717767
1717697820,2024-06-06 18:17:00,-0.143989538
1717697880,2024-06-06 18:18:00,-0.132874949
1717697940,2024-06-06 18:19:00,-0.121854972
1717698000,2024-06-06 18:20:00,-0.126989121
1717698060,2024-06-06 18:21:00,-0.123980388
1717698120,2024-06-06 18:22:00,-0.121007957
1717698180,2024-06-06 18:23:00,-0.128069352
1717698240,2024-06-06 18:24:00,-0.149293301
1717698300,2024-06-06 18:25:00,-0.18097254
1717698360,2024-06-06 18:26:00,-0.204527813
1717698420,2024-06-06 18:27:00,-0.215873649
1717698480,2024-06-06 18:28:00,-0.217508437
1717698540,2024-06-06 18:29:00,-0.200356109
1717698600,2024-06-06 18:30:00,-0.195084557
1717698660,2024-06-06 18:31:00,-0.189457164
1717698720,2024-06-06 18:32:00,-0.162539324
1717698780,2024-06-06 18:33:00,-0.143187292
1717698840,2024-06-06 18:34:00,-0.131578865
1717698900,2024-06-06 18:35:00,-0.146910395
1717698960,2024-06-06 18:36:00,-0.174000222
1717699020,2024-06-06 18:37:00,-0.184354927
1717699080,2024-06-06 18:38:00,-0.181703429
1717699140,2024-06-06 18:39:00,-0.168381561
1717699200,2024-06-06 18:40:00,-0.155626461
1717699260,2024-06-06 18:41:00,-0.139145099
1717699320,2024-06-06 18:42:00,-0.136373147
1717699380,2024-06-06 18:43:00,-0.145099701
1717699440,2024-06-06 18:44:00,-0.145177775
1717699500,2024-06-06 18:45:00,-0.117251732
1717699560,2024-06-06 18:46:00,-0.081288574
1717699620,2024-06-06 18:47:00,-0.057363152
1717699680,2024-06-06 18:48:00,-0.040756476
1717699740,2024-06-06 18:49:00,-0.025685644
1717699800,2024-06-06 18:50:00,-0.00520923
1717699860,2024-06-06 18:51:00,0.003513992
1717699920,2024-06-06 18:52:00,0.015692994
1717699980,2024-06-06 18:53:00,0.036790584
1717700040,2024-06-06 18:54:00,0.049933246
1717700100,2024-06-06 18:55:00,0.065620139
1717700160,2024-06-06 18:56:00,0.080784284
1717700220,2024-06-06 18:57:00,0.08561791
1717700280,2024-06-06 18:58:00,0.077005875
1717700340,2024-06-06 18:59:00,0.064195808
1717700400,2024-06-06 19:00:00,0.057950932
1717700460,2024-06-06 19:01:00,0.04095052
1717700520,2024-06-06 19:02:00,0.016139935
1717700580,2024-06-06 19:03:00,-0.008548015
1717700640,2024-06-06 19:04:00,-0.017143441
1717700700,2024-06-06 19:05:00,-0.024480103
1717700760,2024-06-06 19:06:00,-0.02596062
1717700820,2024-06-06 19:07:00,-0.026920448
1717700880,2024-06-06 19:08:00,-0.029375921
1717700940,2024-06-06 19:09:00,-0.033996295
1717701000,2024-06-06 19:10:00,-0.019280107
1717701060,2024-06-06 19:11:00,-0.011271923
1717701120,2024-06-06 19:12:00,-0.01792794
1717701180,2024-06-06 19:13:00,-0.02214074
1717701240,2024-06-06 19:14:00,-0.035575376
1717701300,2024-06-06 19:15:00,-0.046078576
1717701360,2024-06-06 19:16:00,-0.037477054
1717701420,2024-06-06 19:17:00,-0.021089229
1717701480,2024-06-06 19:18:00,-0.011599175
1717701540,2024-06-06 19:19:00,-4.32E-05
1717701600,2024-06-06 19:20:00,0.009138827
1717701660,2024-06-06 19:21:00,0.016906607
1717701720,2024-06-06 19:22:00,0.025974735
1717701780,2024-06-06 19:23:00,0.040218144
1717701840,2024-06-06 19:24:00,0.047481006
1717701900,2024-06-06 19:25:00,0.057288878
1717701960,2024-06-06 19:26:00,0.050487765
1717702020,2024-06-06 19:27:00,0.056134896
1717702080,2024-06-06 19:28:00,0.064666011
1717702140,2024-06-06 19:29:00,0.071067699
1717702200,2024-06-06 19:30:00,0.060515544
1717702260,2024-06-06 19:31:00,0.0611312
1717702320,2024-06-06 19:32:00,0.06171462
1717702380,2024-06-06 19:33:00,0.070019982
1717702440,2024-06-06 19:34:00,0.08073877
1717702500,2024-06-06 19:35:00,0.076242792
1717702560,2024-06-06 19:36:00,0.072665113
1717702620,2024-06-06 19:37:00,0.076205506
1717702680,2024-06-06 19:38:00,0.07811088
1717702740,2024-06-06 19:39:00,0.073927216
1717702800,2024-06-06 19:40:00,0.051459364
1717702860,2024-06-06 19:41:00,0.04928017
1717702920,2024-06-06 19:42:00,0.042966783
1717702980,2024-06-06 19:43:00,0.036334166
1717703040,2024-06-06 19:44:00,0.029527025
1717703100,2024-06-06 19:45:00,0.021464142
1717703160,2024-06-06 19:46:00,0.018492207
1717703220,2024-06-06 19:47:00,0.019550751
1717703280,2024-06-06 19:48:00,0.031317408
1717703340,2024-06-06 19:49:00,0.071290517
1717703400,2024-06-06 19:50:00,0.090667846
1717703460,2024-06-06 19:51:00,0.090417403
1717703520,2024-06-06 19:52:00,0.073236373
1717703580,2024-06-06 19:53:00,0.047772758
1717703640,2024-06-06 19:54:00,0.014849723
1717703700,2024-06-06 19:55:00,-0.031790828
1717703760,2024-06-06 19:56:00,-0.071560025
1717703820,2024-06-06 19:57:00,-0.089936917
1717703880,2024-06-06 19:58:00,-0.109691611
1717703940,2024-06-06 19:59:00,-0.130300655
1717767000,2024-06-07 13:30:00,-0.204033659
1717767060,2024-06-07 13:31:00,-0.218346028
1717767120,2024-06-07 13:32:00,-0.17083981
1717767180,2024-06-07 13:33:00,-0.109735624
1717767240,2024-06-07 13:34:00,-0.083346468
1717767300,2024-06-07 13:35:00,-0.011464976
1717767360,2024-06-07 13:36:00,0.021841207
1717767420,2024-06-07 13:37:00,0.041313103
1717767480,2024-06-07 13:38:00,0.044132245
1717767540,2024-06-07 13:39:00,0.017909838
1717767600,2024-06-07 13:40:00,0.008329208
1717767660,2024-06-07 13:41:00,-0.004050252
1717767720,2024-06-07 13:42:00,-0.03205068
1717767780,2024-06-07 13:43:00,-0.010546164
1717767840,2024-06-07 13:44:00,0.016792658
1717767900,2024-06-07 13:45:00,-0.007768581
1717767960,2024-06-07 13:46:00,-0.025008655
1717768020,2024-06-07 13:47:00,-0.058173857
1717768080,2024-06-07 13:48:00,-0.116050026
1717768140,2024-06-07 13:49:00,-0.153044174
1717768200,2024-06-07 13:50:00,-0.131224272
1717768260,2024-06-07 13:51:00,-0.081123502
1717768320,2024-06-07 13:52:00,-0.062484739
1717768380,2024-06-07 13:53:00,-0.052745711
1717768440,2024-06-07 13:54:00,-0.013730283
1717768500,2024-06-07 13:55:00,-0.020977679
1717768560,2024-06-07 13:56:00,-0.041573471
1717768620,2024-06-07 13:57:00,-0.048461075
1717768680,2024-06-07 13:58:00,-0.064521038
1717768740,2024-06-07 13:59:00,-0.105437293
1717768800,2024-06-07 14:00:00,-0.14347211
1717768860,2024-06-07 14:01:00,-0.150097998
1717768920,2024-06-07 14:02:00,-0.154759328
1717768980,2024-06-07 14:03:00,-0.137135478
1717769040,2024-06-07 14:04:00,-0.117361402
1717769100,2024-06-07 14:05:00,-0.094173605
1717769160,2024-06-07 14:06:00,-0.096128766
1717769220,2024-06-07 14:07:00,-0.092097867
1717769280,2024-06-07 14:08:00,-0.118203596
1717769340,2024-06-07 14:09:00,-0.122551919
1717769400,2024-06-07 14:10:00,-0.088265825
1717769460,2024-06-07 14:11:00,-0.03726372
1717769520,2024-06-07 14:12:00,-0.019671031
1717769580,2024-06-07 14:13:00,-0.02275857
1717769640,2024-06-07 14:14:00,-0.050636744
1717769700,2024-06-07 14:15:00,-0.094836034
1717769760,2024-06-07 14:16:00,-0.135994611
1717769820,2024-06-07 14:17:00,-0.146349684
1717769880,2024-06-07 14:18:00,-0.139584573
1717769940,2024-06-07 14:19:00,-0.131919776
1717770000,2024-06-07 14:20:00,-0.15004998
1717770060,2024-06-07 14:21:00,-0.160805554
1717770120,2024-06-07 14:22:00,-0.148031082
1717770180,2024-06-07 14:23:00,-0.115451299
1717770240,2024-06-07 14:24:00,-0.089040912
1717770300,2024-06-07 14:25:00,-0.058926325
1717770360,2024-06-07 14:26:00,-0.020700637
1717770420,2024-06-07 14:27:00,0.015467075
1717770480,2024-06-07 14:28:00,0.057762951
1717770540,2024-06-07 14:29:00,0.088862421
1717770600,2024-06-07 14:30:00,0.112223403
1717770660,2024-06-07 14:31:00,0.108506527
1717770720,2024-06-07 14:32:00,0.106751065
1717770780,2024-06-07 14:33:00,0.085013868
1717770840,2024-06-07 14:34:00,0.069415621
1717770900,2024-06-07 14:35:00,0.046823084
1717770960,2024-06-07 14:36:00,0.047750036
1717771020,2024-06-07 14:37:00,0.055725852
1717771080,2024-06-07 14:38:00,0.072675271
1717771140,2024-06-07 14:39:00,0.081145896
1717771200,2024-06-07 14:40:00,0.097220078
1717771260,2024-06-07 14:41:00,0.100329822
1717771320,2024-06-07 14:42:00,0.106712329
1717771380,2024-06-07 14:43:00,0.112586803
1717771440,2024-06-07 14:44:00,0.130321085
1717771500,2024-06-07 14:45:00,0.150468217
1717771560,2024-06-07 14:46:00,0.172300093
1717771620,2024-06-07 14:47:00,0.192227629
1717771680,2024-06-07 14:48:00,0.236936353
1717771740,2024-06-07 14:49:00,0.277863857
1717771800,2024-06-07 14:50:00,0.301186957
1717771860,2024-06-07 14:51:00,0.282531414
1717771920,2024-06-07 14:52:00,0.263084121
1717771980,2024-06-07 14:53:00,0.251239272
1717772040,2024-06-07 14:54:00,0.239095994
1717772100,2024-06-07 14:55:00,0.216478941
1717772160,2024-06-07 14:56:00,0.193101149
1717772220,2024-06-07 14:57:00,0.165405144
1717772280,2024-06-07 14:58:00,0.137433572
1717772340,2024-06-07 14:59:00,0.103183097
1717772400,2024-06-07 15:00:00,0.056689613
1717772460,2024-06-07 15:01:00,0.032867201
1717772520,2024-06-07 15:02:00,0.028618107
1717772580,2024-06-07 15:03:00,0.032956075
1717772640,2024-06-07 15:04:00,0.020024784
1717772700,2024-06-07 15:05:00,-0.002292607
1717772760,2024-06-07 15:06:00,-0.050878681
1717772820,2024-06-07 15:07:00,-0.098727273
1717772880,2024-06-07 15:08:00,-0.135090389
1717772940,2024-06-07 15:09:00,-0.15086445
1717773000,2024-06-07 15:10:00,-0.153829717
1717773060,2024-06-07 15:11:00,-0.17325003
1717773120,2024-06-07 15:12:00,-0.186483038
1717773180,2024-06-07 15:13:00,-0.195068636
1717773240,2024-06-07 15:14:00,-0.203225801
1717773300,2024-06-07 15:15:00,-0.195334967
1717773360,2024-06-07 15:16:00,-0.192303289
1717773420,2024-06-07 15:17:00,-0.18442601
1717773480,2024-06-07 15:18:00,-0.174597076
1717773540,2024-06-07 15:19:00,-0.17117672
1717773600,2024-06-07 15:20:00,-0.160563316
1717773660,2024-06-07 15:21:00,-0.169547534
1717773720,2024-06-07 15:22:00,-0.17235685
1717773780,2024-06-07 15:23:00,-0.153368629
1717773840,2024-06-07 15:24:00,-0.123182774
1717773900,2024-06-07 15:25:00,-0.098129095
1717773960,2024-06-07 15:26:00,-0.075786422
1717774020,2024-06-07 15:27:00,-0.059810979
1717774080,2024-06-07 15:28:00,-0.046612999
1717774140,2024-06-07 15:29:00,-0.013006457
1717774200,2024-06-07 15:30:00,0.027431791
1717774260,2024-06-07 15:31:00,0.037263105
1717774320,2024-06-07 15:32:00,0.047731933
1717774380,2024-06-07 15:33:00,0.057783215
1717774440,2024-06-07 15:34:00,0.061019027
1717774500,2024-06-07 15:35:00,0.070828064
1717774560,2024-06-07 15:36:00,0.056973286
1717774620,2024-06-07 15:37:00,0.048660018
1717774680,2024-06-07 15:38:00,0.057538682
1717774740,2024-06-07 15:39:00,0.072614118
1717774800,2024-06-07 15:40:00,0.085991008
1717774860,2024-06-07 15:41:00,0.0937844
1717774920,2024-06-07 15:42:00,0.10486829
1717774980,2024-06-07 15:43:00,0.111607312
1717775040,2024-06-07 15:44:00,0.123193641
1717775100,2024-06-07 15:45:00,0.134058217
1717775160,2024-06-07 15:46:00,0.127712705
1717775220,2024-06-07 15:47:00,0.13541337
1717775280,2024-06-07 15:48:00,0.138308041
1717775340,2024-06-07 15:49:00,0.126236253
1717775400,2024-06-07 15:50:00,0.123316917
1717775460,2024-06-07 15:51:00,0.123612971
1717775520,2024-06-07 15:52:00,0.129216855
1717775580,2024-06-07 15:53:00,0.114186087
1717775640,2024-06-07 15:54:00,0.103150744
1717775700,2024-06-07 15:55:00,0.099264355
1717775760,2024-06-07 15:56:00,0.109766309
1717775820,2024-06-07 15:57:00,0.112834605
1717775880,2024-06-07 15:58:00,0.10997205
1717775940,2024-06-07 15:59:00,0.102878343
1717776000,2024-06-07 16:00:00,0.088170985
1717776060,2024-06-07 16:01:00,0.084817118
1717776120,2024-06-07 16:02:00,0.072846799
1717776180,2024-06-07 16:03:00,0.059439321
1717776240,2024-06-07 16:04:00,0.049725322
1717776300,2024-06-07 16:05:00,0.031728025
1717776360,2024-06-07 16:06:00,0.019643214
1717776420,2024-06-07 16:07:00,0.002348923
1717776480,2024-06-07 16:08:00,-0.006153998
1717776540,2024-06-07 16:09:00,-0.014995273
1717776600,2024-06-07 16:10:00,-0.013550742
1717776660,2024-06-07 16:11:00,-0.01370046
1717776720,2024-06-07 16:12:00,0.010812445
1717776780,2024-06-07 16:13:00,0.002500761
1717776840,2024-06-07 16:14:00,-0.006696151
1717776900,2024-06-07 16:15:00,-0.015412864
1717776960,2024-06-07 16:16:00,-0.008912136
1717777020,2024-06-07 16:17:00,-0.006110573
1717777080,2024-06-07 16:18:00,-0.021794698
1717777140,2024-06-07 16:19:00,-0.011506252
1717777200,2024-06-07 16:20:00,-0.008092726
1717777260,2024-06-07 16:21:00,-0.019685061
1717777320,2024-06-07 16:22:00,-0.03492481
1717777380,2024-06-07 16:23:00,-0.043594985
1717777440,2024-06-07 16:24:00,-0.03840387
1717777500,2024-06-07 16:25:00,-0.023536712
1717777560,2024-06-07 16:26:00,-0.004440942
1717777620,2024-06-07 16:27:00,7.27E-05
1717777680,2024-06-07 16:28:00,-0.020985471
1717777740,2024-06-07 16:29:00,-0.017445483
1717777800,2024-06-07 16:30:00,-0.00155808
1717777860,2024-06-07 16:31:00,0.009303652
1717777920,2024-06-07 16:32:00,0.012083601
1717777980,2024-06-07 16:33:00,0.014562664
1717778040,2024-06-07 16:34:00,0.007962926
1717778100,2024-06-07 16:35:00,-0.001287159
1717778160,2024-06-07 16:36:00,-0.020485519
1717778220,2024-06-07 16:37:00,-0.044068446
1717778280,2024-06-07 16:38:00,-0.075779645
1717778340,2024-06-07 16:39:00,-0.098739933
1717778400,2024-06-07 16:40:00,-0.131206941
1717778460,2024-06-07 16:41:00,-0.165894118
1717778520,2024-06-07 16:42:00,-0.197585848
1717778580,2024-06-07 16:43:00,-0.214165001
1717778640,2024-06-07 16:44:00,-0.22705106
1717778700,2024-06-07 16:45:00,-0.228273459
1717778760,2024-06-07 16:46:00,-0.246157977
1717778820,2024-06-07 16:47:00,-0.274906726
1717778880,2024-06-07 16:48:00,-0.291904671
1717778940,2024-06-07 16:49:00,-0.29152523
1717779000,2024-06-07 16:50:00,-0.274344469
1717779060,2024-06-07 16:51:00,-0.272116301
1717779120,2024-06-07 16:52:00,-0.255487208
1717779180,2024-06-07 16:53:00,-0.240959147
1717779240,2024-06-07 16:54:00,-0.220449024
1717779300,2024-06-07 16:55:00,-0.194696089
1717779360,2024-06-07 16:56:00,-0.170338137
1717779420,2024-06-07 16:57:00,-0.145683466
1717779480,2024-06-07 16:58:00,-0.135077288
1717779540,2024-06-07 16:59:00,-0.126823704
1717779600,2024-06-07 17:00:00,-0.132457236
1717779660,2024-06-07 17:01:00,-0.138568325
1717779720,2024-06-07 17:02:00,-0.139312131
1717779780,2024-06-07 17:03:00,-0.126413266
1717779840,2024-06-07 17:04:00,-0.14398352
1717779900,2024-06-07 17:05:00,-0.143983194
1717779960,2024-06-07 17:06:00,-0.125350652
1717780020,2024-06-07 17:07:00,-0.12128982
1717780080,2024-06-07 17:08:00,-0.118321479
1717780140,2024-06-07 17:09:00,-0.126501593
1717780200,2024-06-07 17:10:00,-0.134779443
1717780260,2024-06-07 17:11:00,-0.130946083
1717780320,2024-06-07 17:12:00,-0.116175832
1717780380,2024-06-07 17:13:00,-0.105688873
1717780440,2024-06-07 17:14:00,-0.100200927
1717780500,2024-06-07 17:15:00,-0.087524036
1717780560,2024-06-07 17:16:00,-0.066367793
1717780620,2024-06-07 17:17:00,-0.048892471
1717780680,2024-06-07 17:18:00,-0.029059755
1717780740,2024-06-07 17:19:00,-0.017816917
1717780800,2024-06-07 17:20:00,-0.006603675
1717780860,2024-06-07 17:21:00,0.011135517
1717780920,2024-06-07 17:22:00,0.032086331
1717780980,2024-06-07 17:23:00,0.050161341
1717781040,2024-06-07 17:24:00,0.068680949
1717781100,2024-06-07 17:25:00,0.077773166
1717781160,2024-06-07 17:26:00,0.076033187
1717781220,2024-06-07 17:27:00,0.066623992
1717781280,2024-06-07 17:28:00,0.040759536
1717781340,2024-06-07 17:29:00,0.025000665
1717781400,2024-06-07 17:30:00,0.026728037
1717781460,2024-06-07 17:31:00,0.016209847
1717781520,2024-06-07 17:32:00,0.008988931
1717781580,2024-06-07 17:33:00,0.010001729
1717781640,2024-06-07 17:34:00,0.007969002
1717781700,2024-06-07 17:35:00,0.012587589
1717781760,2024-06-07 17:36:00,0.012871808
1717781820,2024-06-07 17:37:00,0.006558056
1717781880,2024-06-07 17:38:00,0.003538928
1717781940,2024-06-07 17:39:00,0.004722928
1717782000,2024-06-07 17:40:00,-0.018334883
1717782060,2024-06-07 17:41:00,-0.036988896
1717782120,2024-06-07 17:42:00,-0.045606269
1717782180,2024-06-07 17:43:00,-0.048639182
1717782240,2024-06-07 17:44:00,-0.054449707
1717782300,2024-06-07 17:45:00,-0.06516223
1717782360,2024-06-07 17:46:00,-0.066829737
1717782420,2024-06-07 17:47:00,-0.067382574
1717782480,2024-06-07 17:48:00,-0.072623883
1717782540,2024-06-07 17:49:00,-0.080290164
1717782600,2024-06-07 17:50:00,-0.081791778
1717782660,2024-06-07 17:51:00,-0.08199627
1717782720,2024-06-07 17:52:00,-0.082059662
1717782780,2024-06-07 17:53:00,-0.07718557
1717782840,2024-06-07 17:54:00,-0.077265578
1717782900,2024-06-07 17:55:00,-0.080444323
1717782960,2024-06-07 17:56:00,-0.077191838
1717783020,2024-06-07 17:57:00,-0.061040269
1717783080,2024-06-07 17:58:00,-0.049836159
1717783140,2024-06-07 17:59:00,-0.060752185
1717783200,2024-06-07 18:00:00,-0.110819702
1717783260,2024-06-07 18:01:00,-0.153569811
1717783320,2024-06-07 18:02:00,-0.182521381
1717783380,2024-06-07 18:03:00,-0.220674076
1717783440,2024-06-07 18:04:00,-0.247652124
1717783500,2024-06-07 18:05:00,-0.273146012
1717783560,2024-06-07 18:06:00,-0.293197964
1717783620,2024-06-07 18:07:00,-0.301586269
1717783680,2024-06-07 18:08:00,-0.315881536
1717783740,2024-06-07 18:09:00,-0.316302255
1717783800,2024-06-07 18:10:00,-0.312827863
1717783860,2024-06-07 18:11:00,-0.311526527
1717783920,2024-06-07 18:12:00,-0.30536136
1717783980,2024-06-07 18:13:00,-0.309814732
1717784040,2024-06-07 18:14:00,-0.328918488
1717784100,2024-06-07 18:15:00,-0.327437745
1717784160,2024-06-07 18:16:00,-0.338436732
1717784220,2024-06-07 18:17:00,-0.357556318
1717784280,2024-06-07 18:18:00,-0.359080138
1717784340,2024-06-07 18:19:00,-0.359979083
1717784400,2024-06-07 18:20:00,-0.322079635
1717784460,2024-06-07 18:21:00,-0.280938134
1717784520,2024-06-07 18:22:00,-0.247098632
1717784580,2024-06-07 18:23:00,-0.220562286
1717784640,2024-06-07 18:24:00,-0.196053612
1717784700,2024-06-07 18:25:00,-0.178215152
1717784760,2024-06-07 18:26:00,-0.149548379
1717784820,2024-06-07 18:27:00,-0.122504629
1717784880,2024-06-07 18:28:00,-0.099106767
1717784940,2024-06-07 18:29:00,-0.084432012
1717785000,2024-06-07 18:30:00,-0.072778206
1717785060,2024-06-07 18:31:00,-0.058024048
1717785120,2024-06-07 18:32:00,-0.045811257
1717785180,2024-06-07 18:33:00,-0.035712789
1717785240,2024-06-07 18:34:00,-0.028989341
1717785300,2024-06-07 18:35:00,-0.01302095
1717785360,2024-06-07 18:36:00,-0.003696188
1717785420,2024-06-07 18:37:00,0.013367898
1717785480,2024-06-07 18:38:00,0.027948959
1717785540,2024-06-07 18:39:00,0.041216183
1717785600,2024-06-07 18:40:00,0.049210548
1717785660,2024-06-07 18:41:00,0.054913135
1717785720,2024-06-07 18:42:00,0.061547206
1717785780,2024-06-07 18:43:00,0.068963105
1717785840,2024-06-07 18:44:00,0.078654045
1717785900,2024-06-07 18:45:00,0.08614804
1717785960,2024-06-07 18:46:00,0.097411449
1717786020,2024-06-07 18:47:00,0.110710001
1717786080,2024-06-07 18:48:00,0.112687954
1717786140,2024-06-07 18:49:00,0.111357998
1717786200,2024-06-07 18:50:00,0.102401958
1717786260,2024-06-07 18:51:00,0.096874555
1717786320,2024-06-07 18:52:00,0.088257078
1717786380,2024-06-07 18:53:00,0.097243875
1717786440,2024-06-07 18:54:00,0.115142432
1717786500,2024-06-07 18:55:00,0.123067029
1717786560,2024-06-07 18:56:00,0.126277844
1717786620,2024-06-07 18:57:00,0.125639276
1717786680,2024-06-07 18:58:00,0.1182428
1717786740,2024-06-07 18:59:00,0.106314018
1717786800,2024-06-07 19:00:00,0.074353702
